source,target,weight
2713,2026,1
2713,4505,1
2713,1725,1
2713,9231,1
2713,7994,1
2713,9270,1
2713,4119,1
2713,7102,1
2713,8062,1
2713,1180,1
2713,98,1
2713,3414,1
2713,6011,1
2713,10018,1
2713,4615,1
2713,6364,1
2713,379,1
2713,6601,1
2713,3096,1
2713,1539,1
2713,4232,1
2713,3599,1
2713,3625,1
2713,2894,1
2713,8326,1
2713,8381,1
2713,2690,1
2713,4314,1
2713,328,1
2713,7859,1
2713,7606,1
2713,1363,1
2713,1934,1
2713,573,1
2713,5171,1
2713,7131,1
2713,7613,1
2713,6075,1
2713,3416,1
2713,7906,1
2713,7938,1
2713,9614,1
2713,9949,1
2713,2872,1
2713,4218,1
2713,6716,1
2713,5784,1
2713,8488,1
2713,9372,1
2713,843,1
3002,4966,1
3002,7398,1
3002,4759,1
3002,8989,1
3002,6352,1
3002,6433,1
3002,755,1
3002,3790,1
3002,8684,1
3002,2397,1
3002,8852,1
3002,6352,1
3002,9139,1
3002,755,1
3002,4237,1
3002,8013,1
3002,9649,1
3002,7333,1
3002,8139,1
3002,3790,1
3002,8684,1
3002,5909,1
3002,7067,1
3002,7398,1
3002,8852,1
3002,6352,1
3002,9139,1
3002,755,1
3002,7333,1
3002,3790,1
3002,8684,1
5752,910,1
5752,199,1
5752,9996,1
5752,7723,1
5752,199,1
5752,2017,1
5752,594,1
5752,4527,1
5752,7723,1
5752,7891,1
5752,7375,1
5752,6150,1
9949,2006,1
9949,5679,1
9949,8306,1
9949,9303,1
9949,2713,1
9949,9679,1
9949,7912,1
9949,4662,1
9949,10194,1
9949,1934,1
9949,4713,1
9949,6179,1
9949,2155,1
9949,573,1
9949,8508,1
9949,1166,1
9949,1741,1
9949,9966,1
9949,8000,1
9949,3464,1
9949,3116,1
9949,4367,1
9949,1931,1
9949,6799,1
9949,721,1
9949,7613,1
9949,4858,1
9949,9423,1
9949,391,1
9949,5897,1
9949,408,1
9949,5132,1
9949,9339,1
9949,5315,1
9949,3030,1
9949,5948,1
9949,7906,1
9949,7938,1
9949,8905,1
9949,1984,1
9949,4848,1
9949,3609,1
9949,6396,1
9949,4022,1
9949,6694,1
9949,2014,1
9949,4371,1
9949,166,1
9949,2793,1
9949,6722,1
9949,2894,1
9949,3171,1
9949,328,1
9949,8833,1
9949,4996,1
9949,8666,1
9949,119,1
9949,2302,1
9949,2876,1
9949,7064,1
9949,573,1
9949,4421,1
9949,5662,1
9949,6954,1
9949,7613,1
9949,6075,1
9949,7203,1
9949,3609,1
9949,6396,1
9949,4022,1
9949,2014,1
9949,6565,1
9949,7451,1
9949,3427,1
9949,7034,1
9949,746,1
9949,2733,1
9949,8894,1
9949,4095,1
9949,6396,1
9949,5072,1
9949,361,1
9949,2275,1
9949,729,1
9949,8269,1
9949,3764,1
9949,4232,1
9949,3599,1
9949,3625,1
9949,2894,1
9949,8326,1
9949,8381,1
9949,2690,1
9949,4314,1
9949,328,1
9949,7859,1
9949,7606,1
9949,1363,1
9949,1934,1
9949,573,1
9949,5171,1
9949,7131,1
9949,7613,1
9949,6075,1
9949,3416,1
9949,7906,1
9949,7938,1
9949,9614,1
9949,2872,1
9949,78,1
9949,3405,1
9949,5785,1
9949,6239,1
9949,371,1
9949,8563,1
9949,2592,1
5012,3548,1
5012,4636,1
5012,8258,1
5012,7729,1
5012,3681,1
5012,6506,1
5012,6926,1
5012,2874,1
5012,6856,1
5012,638,1
5012,2326,1
5012,6953,1
5012,6536,1
5012,9222,1
5012,1635,1
5012,4260,1
5012,7556,1
5012,7417,1
5012,7964,1
5012,3189,1
5012,2550,1
5012,4462,1
5012,6465,1
5012,8134,1
5012,7828,1
5012,1070,1
2849,5555,1
2849,3984,1
2849,3174,1
2849,3984,1
2849,9613,1
2849,8605,1
2849,377,1
10350,8772,1
10350,5345,1
10350,7977,1
10350,3540,1
10350,8676,1
10350,9201,1
10350,9303,1
10350,10324,1
10350,2958,1
10350,5690,1
10350,4038,1
10350,6139,1
10350,5676,1
10350,7131,1
10350,10115,1
10350,1779,1
10350,7131,1
10350,9985,1
1433,7942,1
1433,1478,1
1433,2307,1
1433,3608,1
1433,9907,1
1433,8175,1
1433,805,1
1433,1470,1
9990,4832,1
9990,7209,1
9990,5697,1
9990,418,1
9990,3655,1
9990,8937,1
9990,10146,1
9990,6359,1
9990,5453,1
9990,9920,1
9990,7684,1
9990,7267,1
9990,1853,1
9990,4109,1
9990,2476,1
9990,8484,1
9990,91,1
9990,3640,1
9990,1842,1
9990,8492,1
9990,5678,1
9990,7374,1
9990,3833,1
9990,9569,1
9990,1884,1
9990,5788,1
9990,8404,1
9990,322,1
9990,2172,1
9990,5917,1
9990,1345,1
9990,9515,1
9990,7238,1
9990,1072,1
9990,2635,1
9990,3890,1
9990,8183,1
9990,5712,1
9990,8001,1
9990,2161,1
9990,1689,1
9990,7252,1
9990,6768,1
9990,1645,1
9990,4894,1
9990,8999,1
9990,2920,1
9990,597,1
9990,7119,1
9776,2446,1
9776,3696,1
9776,365,1
9776,6818,1
10131,2726,1
10131,8002,1
10131,714,1
10131,5577,1
10131,10331,1
10131,9991,1
10131,1162,1
10131,8465,1
10131,4632,1
10131,5776,1
10131,3346,1
10131,6485,1
10131,344,1
10131,2726,1
10131,1969,1
10131,4081,1
10131,146,1
10131,6229,1
10131,10353,1
10131,8465,1
10131,4632,1
10131,2093,1
10131,3346,1
4356,4956,1
4356,9149,1
4356,8875,1
4356,6231,1
4356,9321,1
4356,1587,1
4356,4076,1
4356,908,1
4356,3733,1
4356,9268,1
4356,3241,1
4356,2191,1
4356,9557,1
4356,92,1
4356,3694,1
4356,1595,1
4356,2422,1
4356,8984,1
4356,2182,1
4356,3300,1
4356,741,1
4356,7315,1
10258,10297,1
10258,86,1
10258,523,1
10258,4421,1
10258,8675,1
10258,3985,1
10258,3746,1
10258,6235,1
10258,1044,1
10258,5038,1
10258,7668,1
10258,86,1
10258,3924,1
10258,3336,1
10258,5446,1
10258,9800,1
10258,7247,1
10258,6015,1
10258,9237,1
10258,2755,1
10258,5402,1
10258,9235,1
10258,9853,1
10258,6180,1
10258,4443,1
10258,2334,1
10258,4421,1
10258,5483,1
10258,3368,1
10258,4172,1
10258,7077,1
833,3018,1
833,5407,1
833,10053,1
833,7295,1
833,3358,1
833,3364,1
833,8327,1
833,783,1
833,524,1
833,4234,1
833,6196,1
833,3930,1
833,6825,1
833,5472,1
833,8692,1
833,2268,1
833,6140,1
833,73,1
833,466,1
833,1222,1
833,4714,1
833,5473,1
833,6117,1
833,625,1
833,6032,1
833,3961,1
833,8346,1
833,3631,1
833,3965,1
833,4644,1
833,362,1
833,4347,1
833,750,1
833,1065,1
833,2977,1
833,10058,1
833,2977,1
833,849,1
833,2054,1
833,3497,1
833,9921,1
833,2711,1
833,2159,1
833,10222,1
2232,9653,1
2232,6053,1
2232,6423,1
2232,6297,1
2232,208,1
2232,2857,1
2232,3598,1
2232,9878,1
2232,3193,1
2232,2794,1
2232,1471,1
2232,3528,1
2232,3260,1
2232,4435,1
2232,7782,1
2232,6656,1
2232,607,1
2232,7621,1
2232,9430,1
2232,911,1
2232,5685,1
2232,20,1
2232,1546,1
2232,10027,1
2232,4962,1
2232,9044,1
2232,9653,1
2232,8603,1
2232,8027,1
2232,1446,1
2232,3237,1
2232,8444,1
2232,8901,1
2232,5511,1
2232,5904,1
2232,8009,1
2232,2525,1
2232,5505,1
2232,1035,1
2232,1900,1
2232,9691,1
2232,1388,1
2232,9869,1
2232,7781,1
2232,793,1
921,7414,1
921,1577,1
921,9657,1
921,8585,1
921,5847,1
921,6050,1
921,3783,1
921,1807,1
921,914,1
921,2846,1
921,360,1
921,2334,1
921,6084,1
921,4689,1
921,7015,1
921,1592,1
921,10254,1
921,5482,1
921,335,1
921,5025,1
921,8459,1
921,7036,1
921,302,1
921,5863,1
921,2061,1
921,6249,1
921,7256,1
921,5427,1
921,5847,1
921,6050,1
921,1807,1
921,914,1
7072,4636,1
7072,10097,1
7072,6856,1
7072,7048,1
7072,437,1
7072,9796,1
7072,3840,1
7072,7939,1
7072,3681,1
7072,6252,1
7072,8584,1
7072,495,1
7072,5539,1
7072,6432,1
7072,2456,1
7072,9244,1
7517,5303,1
7517,9458,1
7517,763,1
7517,8632,1
7517,5628,1
7517,5765,1
7517,9845,1
7517,5303,1
7517,3918,1
7517,9040,1
7517,9458,1
7517,1688,1
7517,1243,1
7517,7544,1
7517,677,1
7517,5271,1
7517,5035,1
7517,5329,1
7517,4529,1
7517,10200,1
7517,8092,1
7517,1902,1
7517,2341,1
7517,8954,1
7517,2073,1
7517,2178,1
7517,159,1
7517,2057,1
7517,4740,1
7517,8308,1
7517,3909,1
7517,4254,1
7517,5932,1
7517,2810,1
7517,9638,1
7517,4158,1
7517,10252,1
7517,4061,1
7517,3677,1
7517,545,1
7517,5985,1
7517,7726,1
7517,3460,1
7517,734,1
7517,4151,1
7517,7400,1
7517,7220,1
7517,3686,1
7517,55,1
7517,6827,1
7517,7553,1
7517,5009,1
7517,1492,1
7517,1601,1
7517,4796,1
7517,8980,1
7517,6820,1
7517,2156,1
7517,7610,1
7517,8270,1
7517,2033,1
7517,2686,1
7517,6463,1
7517,1339,1
7517,4198,1
7517,9974,1
7517,5329,1
7517,4529,1
7517,10200,1
7517,8632,1
7517,5628,1
7517,9786,1
4028,10141,1
4028,3730,1
4028,5601,1
4028,4562,1
4028,5550,1
4028,7423,1
4028,5390,1
4028,7945,1
4028,6141,1
4028,40,1
4028,9604,1
4028,9933,1
4028,1154,1
4028,3275,1
4028,6268,1
4028,10174,1
4028,1157,1
4028,5744,1
4028,6842,1
4028,1364,1
4028,3703,1
4028,3916,1
4028,8516,1
4028,7945,1
4028,716,1
4028,3253,1
4028,10191,1
4028,3678,1
6337,6824,1
6337,6542,1
6337,9558,1
6337,9986,1
6337,9618,1
6337,4541,1
6337,5252,1
6337,6027,1
6337,2713,1
6337,10169,1
6337,679,1
6337,10216,1
6337,3515,1
6337,8515,1
6337,10351,1
6337,8927,1
6337,6934,1
6337,618,1
6337,10048,1
6337,5208,1
6337,3579,1
6337,8654,1
6337,9285,1
6337,653,1
6337,1889,1
6337,2052,1
6337,4764,1
6337,2391,1
6337,142,1
6337,7370,1
6337,4206,1
6337,9931,1
6337,6191,1
6337,1965,1
6337,3410,1
6337,1930,1
6337,2737,1
6337,7475,1
6337,2410,1
6337,6327,1
6337,8901,1
6337,1984,1
6337,8463,1
6337,7332,1
6337,5306,1
6337,2643,1
6337,2034,1
6337,3609,1
6337,8684,1
6337,8499,1
6337,2019,1
6337,5184,1
6337,3022,1
6337,542,1
6337,1112,1
6337,6812,1
6337,7332,1
6337,4646,1
6337,6107,1
6337,2034,1
6337,9887,1
6337,20,1
6337,653,1
6337,1889,1
6337,6641,1
6337,6251,1
6337,3237,1
6337,2034,1
3031,7807,1
3031,3055,1
3031,9996,1
3031,6917,1
3031,7255,1
3031,8544,1
3031,9491,1
3031,1049,1
3031,4224,1
3031,1594,1
3031,1818,1
3031,9984,1
3031,1198,1
3031,10287,1
3031,7379,1
3031,9556,1
3031,2196,1
3031,7772,1
3031,8413,1
3031,452,1
3031,358,1
3031,8,1
3031,4112,1
3031,3400,1
3031,5467,1
3031,1224,1
3031,2438,1
3031,4459,1
3031,8914,1
3031,1921,1
3031,1693,1
3031,7616,1
3031,10210,1
3031,167,1
3031,6894,1
3031,9846,1
3031,3646,1
3031,7041,1
3031,2645,1
6621,7462,1
6621,4563,1
6621,4675,1
6621,6578,1
6621,10201,1
6621,2622,1
6621,3692,1
6621,781,1
6621,6343,1
6621,434,1
6621,8563,1
6621,2906,1
6621,1458,1
6621,2992,1
6621,6558,1
6621,6616,1
6621,8843,1
6621,3505,1
6621,967,1
6621,8170,1
6621,8890,1
6621,5564,1
3973,6514,1
3973,7428,1
3973,5751,1
3973,186,1
3973,9703,1
3973,3340,1
3973,7482,1
3973,2679,1
3973,2459,1
3973,4807,1
3973,9253,1
3973,2776,1
3973,6237,1
3973,9111,1
3973,1749,1
3973,7428,1
3973,3297,1
3973,990,1
3973,10273,1
3973,9703,1
3973,7785,1
3973,3020,1
3973,7784,1
3973,7757,1
3973,3723,1
3973,7759,1
3973,7263,1
3973,7240,1
3973,2477,1
3973,3126,1
3973,2329,1
3973,3297,1
3973,2836,1
3973,7785,1
3973,8267,1
3973,5513,1
3973,6348,1
3973,7777,1
3973,8621,1
3973,1375,1
3973,1688,1
3973,5714,1
3973,10220,1
3973,10207,1
3973,6773,1
3973,7070,1
3973,8541,1
3973,3297,1
3973,6966,1
3973,9438,1
3973,3227,1
3973,2460,1
3973,8913,1
3973,10017,1
3973,3766,1
3973,8452,1
3973,9605,1
3973,9563,1
3973,2893,1
3973,7399,1
3973,6106,1
3973,1429,1
3973,5100,1
3973,1643,1
3973,10006,1
3973,6220,1
3973,9962,1
3973,4316,1
3973,4531,1
3973,4124,1
3973,9677,1
3973,6020,1
3973,9748,1
3973,5808,1
3973,4366,1
3973,8703,1
3973,4721,1
3973,853,1
3973,4191,1
3973,7695,1
3973,6503,1
3973,5237,1
3973,3732,1
3973,998,1
3973,3731,1
3973,7769,1
3973,1459,1
3973,9488,1
3973,2702,1
3973,7746,1
9613,557,1
9613,4401,1
9613,3916,1
9613,2951,1
9613,6324,1
9613,3253,1
9613,7364,1
9613,9525,1
9613,4898,1
9613,4474,1
9613,4210,1
9613,7364,1
9613,6320,1
9613,8122,1
9613,7449,1
9613,8944,1
9613,1476,1
9613,5824,1
9613,8809,1
9613,1558,1
9613,9257,1
9613,19,1
9613,8558,1
9613,8627,1
9613,2951,1
9613,8605,1
9613,8074,1
9613,4096,1
9613,3253,1
9613,3253,1
9613,8558,1
9613,7364,1
9613,196,1
9613,7507,1
9613,9525,1
9613,3984,1
9613,3174,1
9613,3984,1
9613,8605,1
9613,2849,1
9613,377,1
263,3219,1
263,10021,1
263,1688,1
263,7490,1
263,6164,1
263,4213,1
263,8369,1
263,795,1
263,6227,1
263,5621,1
263,5372,1
263,3684,1
263,346,1
263,7131,1
263,4761,1
263,1588,1
263,9890,1
263,7748,1
263,930,1
8498,4397,1
8498,2565,1
8498,3110,1
8498,4866,1
8498,9388,1
8498,1559,1
8498,2793,1
8498,3072,1
8498,3520,1
8498,7942,1
8498,7290,1
8498,7665,1
8498,7613,1
8498,1530,1
8498,4890,1
8498,6538,1
8498,5784,1
8498,8684,1
2053,3643,1
2053,7698,1
2053,2269,1
2053,5950,1
2053,4708,1
2053,2611,1
2053,6372,1
2053,9852,1
2053,6850,1
2053,6166,1
2053,1295,1
2053,8814,1
2053,4881,1
2053,8994,1
2053,8011,1
2053,1540,1
2053,4619,1
2053,3906,1
2053,4573,1
2053,1849,1
2053,6023,1
2053,4601,1
2053,7090,1
2053,7357,1
2053,3910,1
2053,7568,1
2053,5924,1
2053,3401,1
2053,1111,1
2053,7129,1
2053,2496,1
2053,9095,1
2053,5678,1
2053,6062,1
2053,5541,1
2053,1256,1
2053,8708,1
2053,3,1
2053,8251,1
2053,7566,1
2053,6243,1
2053,6844,1
2053,5217,1
2053,245,1
2053,2963,1
2053,5328,1
2053,2269,1
2053,6372,1
2053,7740,1
2053,2892,1
2053,7644,1
2053,7190,1
2053,8011,1
2053,3910,1
2053,5924,1
2053,3401,1
2053,7357,1
2053,7568,1
2053,6844,1
2053,3380,1
2053,5328,1
4933,8149,1
4933,6170,1
4933,7468,1
4933,8230,1
4933,7492,1
4933,8140,1
4933,5835,1
4933,3798,1
4933,2374,1
4933,1711,1
4933,228,1
4933,3423,1
4933,8014,1
4933,4093,1
4933,3404,1
4933,2950,1
4933,8149,1
4933,6170,1
4933,8803,1
4933,9725,1
4933,5878,1
4933,2259,1
4933,7172,1
4933,3798,1
4933,1711,1
4933,3423,1
4933,2950,1
4933,4570,1
4933,4343,1
4933,5411,1
4933,2313,1
4933,6973,1
4933,4638,1
4933,7015,1
4933,2843,1
4933,8230,1
4933,4975,1
4933,7595,1
72,8681,1
72,6343,1
72,7445,1
72,6401,1
72,2814,1
72,6594,1
72,6404,1
72,3349,1
72,7043,1
72,8843,1
72,1713,1
72,5259,1
72,1678,1
72,6201,1
7266,7210,1
7266,934,1
7266,1095,1
7266,10103,1
7266,1947,1
7266,4407,1
7266,6080,1
7266,8004,1
7266,5398,1
7266,1239,1
7266,3656,1
7266,747,1
7266,9203,1
7266,6661,1
7266,7207,1
7266,782,1
7266,6712,1
7266,5435,1
7266,1566,1
7266,6569,1
7266,3354,1
7266,1890,1
7266,171,1
7266,968,1
7266,9356,1
7266,10176,1
7266,6900,1
7266,1303,1
7266,7997,1
7266,1737,1
7266,10204,1
7266,5420,1
7266,8971,1
7266,305,1
7266,4410,1
7266,3115,1
7266,576,1
7266,6339,1
7266,3960,1
7266,8543,1
7266,9168,1
7266,6623,1
7266,10308,1
7266,8181,1
7266,202,1
7266,938,1
7266,505,1
7266,9480,1
7266,9648,1
7266,8194,1
7266,3553,1
7266,7390,1
7266,1499,1
7266,1203,1
7266,5000,1
7266,7528,1
7266,3353,1
7266,9208,1
7266,1383,1
7266,6628,1
7266,7567,1
7266,739,1
7266,8343,1
7266,9582,1
7266,1712,1
7266,5304,1
7266,2413,1
7266,2335,1
7266,9260,1
7266,6370,1
7266,456,1
7266,1852,1
7266,551,1
1693,8763,1
1693,4279,1
1693,8591,1
1693,4098,1
1693,5163,1
1693,1757,1
1693,9414,1
1693,3804,1
1693,185,1
1693,8145,1
1693,452,1
1693,6513,1
1693,3443,1
1693,358,1
1693,7914,1
1693,3304,1
1693,3626,1
1693,5123,1
1693,218,1
1693,6975,1
1693,3646,1
1693,1379,1
1693,3747,1
1693,7793,1
1693,7646,1
1693,9122,1
1693,222,1
1693,7411,1
1693,4728,1
1693,8,1
1693,9355,1
1693,2248,1
1693,3716,1
1693,10289,1
1693,951,1
1693,9773,1
1693,4435,1
1693,2685,1
1693,9617,1
1693,9668,1
1693,8315,1
1693,6073,1
1693,2733,1
1693,4112,1
1693,3400,1
1693,8413,1
1693,185,1
1693,5467,1
1693,338,1
1693,3672,1
1693,1610,1
1693,1224,1
1693,2995,1
1693,6207,1
1693,2438,1
1693,4459,1
1693,8477,1
1693,8914,1
1693,5302,1
1693,427,1
1693,7886,1
1693,1921,1
1693,7616,1
1693,1219,1
1693,10210,1
1693,9556,1
1693,167,1
1693,358,1
1693,2196,1
1693,6894,1
1693,615,1
1693,600,1
1693,8507,1
1693,5647,1
1693,2727,1
1693,2435,1
1693,1951,1
1693,9846,1
1693,3021,1
1693,8228,1
1693,2856,1
1693,5821,1
1693,3626,1
1693,5123,1
1693,218,1
1693,6975,1
1693,3646,1
1693,7538,1
1693,4036,1
1693,7041,1
1693,1255,1
1693,2645,1
1693,681,1
1693,2094,1
1693,5349,1
1693,1248,1
1693,8998,1
1693,7646,1
1693,5101,1
1693,3854,1
1693,8109,1
1693,3176,1
1693,9122,1
1693,8728,1
1693,4692,1
1693,222,1
643,5412,1
643,1681,1
643,6807,1
643,2729,1
643,1385,1
643,4598,1
643,7423,1
643,2038,1
643,1283,1
643,2960,1
643,277,1
643,7651,1
643,7237,1
643,367,1
643,4609,1
643,4296,1
643,6317,1
643,1441,1
643,7948,1
643,9726,1
643,2945,1
643,3583,1
643,2870,1
643,6719,1
643,9910,1
643,6095,1
643,1669,1
643,2988,1
643,3593,1
643,1810,1
643,5441,1
643,6243,1
5764,4802,1
5764,1967,1
5764,4339,1
5764,5890,1
5764,5837,1
5764,2488,1
5764,298,1
5764,2869,1
5764,2635,1
5764,262,1
5764,6846,1
5764,4960,1
5764,5619,1
5764,717,1
5764,9641,1
5764,3242,1
5764,7252,1
5764,3144,1
5764,47,1
5764,8523,1
5764,6922,1
5764,5966,1
5764,9027,1
5764,3435,1
5764,1183,1
5764,7653,1
5764,5053,1
5764,6741,1
5764,1320,1
5764,9013,1
5764,4032,1
5764,5084,1
5764,878,1
4474,535,1
4474,87,1
4474,3702,1
4474,8044,1
4474,9491,1
4474,9658,1
4474,7024,1
4474,1046,1
4474,5725,1
4474,975,1
4474,6126,1
4474,7767,1
4474,430,1
4474,3680,1
4474,2291,1
4474,6793,1
4474,7364,1
4474,3092,1
4474,9872,1
4474,1830,1
4474,8743,1
4474,6546,1
4474,4401,1
4474,9165,1
4474,473,1
4474,4898,1
4474,1992,1
4474,9746,1
4474,2756,1
4474,9565,1
4474,1300,1
4474,7865,1
4474,1658,1
4474,2587,1
4474,7345,1
4474,7364,1
4474,6320,1
4474,7751,1
4474,1915,1
4474,940,1
4474,4401,1
4474,473,1
4474,4898,1
4474,7364,1
4474,6320,1
4474,1854,1
4474,535,1
4474,2853,1
4474,673,1
4474,6113,1
4474,8323,1
4474,7917,1
4474,650,1
4474,4292,1
4474,1220,1
4474,8698,1
4474,5286,1
4474,7008,1
4474,8521,1
4474,2748,1
4474,2895,1
4474,4905,1
4474,6955,1
4474,947,1
4474,3794,1
4474,8910,1
4474,4878,1
4474,3847,1
4474,6320,1
4474,7495,1
4474,4699,1
4474,2106,1
4474,5330,1
4474,697,1
4474,9613,1
4474,4898,1
4474,4210,1
4474,7364,1
4474,6320,1
4474,6819,1
4474,9008,1
4474,2084,1
4474,7406,1
4474,2372,1
4474,6638,1
4474,5735,1
4474,10117,1
4474,5578,1
4474,5650,1
4474,8888,1
4474,3170,1
4474,8586,1
4474,23,1
4474,7634,1
4474,4265,1
6847,7489,1
6847,443,1
6847,3366,1
6847,1235,1
6847,9008,1
6847,2673,1
6847,2090,1
6847,5834,1
6847,1549,1
6847,3697,1
6847,2704,1
6847,10187,1
6847,5352,1
6847,7958,1
6847,330,1
6847,4625,1
6847,4572,1
6847,2873,1
6847,7877,1
6847,7755,1
6847,2292,1
6847,443,1
6847,1564,1
6847,2090,1
6847,3489,1
6847,3006,1
6847,5571,1
6847,10177,1
6847,8364,1
6847,8359,1
6847,8154,1
6847,82,1
6847,4079,1
6847,2704,1
6847,8378,1
6847,6988,1
6847,6208,1
6847,4572,1
6847,7755,1
6847,584,1
6847,8140,1
6847,6848,1
6847,1249,1
6847,443,1
6847,3722,1
6847,5155,1
6847,1953,1
6847,274,1
6847,6475,1
6847,6124,1
6847,6962,1
6847,371,1
6847,5325,1
6847,1010,1
6847,3510,1
6847,7443,1
6847,8301,1
6847,1396,1
6847,2204,1
6847,1611,1
7579,7106,1
7579,6153,1
7579,4095,1
7579,9813,1
7579,6779,1
7579,6436,1
7579,5670,1
7579,4467,1
7579,812,1
7579,5918,1
7579,6946,1
7579,5955,1
7579,3027,1
7579,582,1
7579,582,1
7579,196,1
5062,1756,1
5062,2840,1
5062,9005,1
5062,1633,1
5062,9689,1
5062,1529,1
5062,9478,1
5062,49,1
5062,4850,1
5062,1615,1
5062,1784,1
5062,10328,1
5062,5405,1
5062,2235,1
5062,9439,1
5062,6431,1
5062,9760,1
5062,1529,1
5062,9478,1
5062,393,1
5062,2683,1
5062,3561,1
5062,49,1
5062,4850,1
5062,6921,1
5062,616,1
5062,8245,1
5062,5480,1
5062,10108,1
5062,6979,1
5062,971,1
5062,6064,1
5062,658,1
8867,9273,1
8867,6396,1
8867,9008,1
8867,5280,1
8867,6352,1
8867,582,1
8867,1939,1
8867,5498,1
8867,3079,1
8867,6880,1
8867,3223,1
8867,9322,1
8867,4706,1
8867,1132,1
8867,9102,1
8867,1285,1
8867,2899,1
8867,2233,1
8867,1315,1
8867,4132,1
8867,1785,1
8867,2824,1
8867,4121,1
8867,1163,1
8867,671,1
8867,7017,1
8867,6077,1
8867,5152,1
8867,3917,1
8867,7183,1
8867,2589,1
8867,2676,1
8867,587,1
8867,4820,1
8867,6396,1
8867,659,1
8867,8895,1
8867,1641,1
8867,3395,1
8867,9560,1
8867,1143,1
8867,94,1
8867,3767,1
8867,978,1
8867,3333,1
8867,5968,1
8867,5259,1
8867,7388,1
8867,2158,1
8867,9819,1
8867,3633,1
8867,4237,1
9804,763,1
9804,5891,1
9804,6948,1
9804,8389,1
9804,5891,1
9804,2774,1
9804,5618,1
9803,7462,1
9803,9493,1
9803,498,1
9803,743,1
9803,4997,1
9803,1535,1
9803,3170,1
9803,6136,1
9803,1872,1
9803,2037,1
9803,1904,1
9803,4361,1
9803,9193,1
9803,1770,1
9803,9811,1
9803,378,1
9803,2851,1
9803,8667,1
9803,421,1
9803,4139,1
9803,8904,1
9803,9381,1
9803,7622,1
9803,2384,1
9803,2879,1
9803,9075,1
9803,8863,1
9803,9493,1
9803,915,1
9803,9424,1
9803,8637,1
9803,8889,1
9803,551,1
9803,952,1
9803,7179,1
9803,1885,1
9803,10107,1
9803,1340,1
9803,10228,1
9803,6357,1
9803,8973,1
9803,7780,1
9803,9244,1
9803,9297,1
9803,9805,1
9803,5214,1
9803,4041,1
9803,10311,1
9803,2092,1
9803,1857,1
9803,9655,1
9803,2736,1
9803,842,1
9803,1846,1
9803,1233,1
9803,3875,1
9803,5316,1
9803,10155,1
9803,8276,1
9803,5027,1
9803,8041,1
9803,5911,1
9803,3289,1
9803,2233,1
9803,2336,1
9803,10128,1
9803,379,1
9803,5082,1
9803,2109,1
9803,7981,1
9803,7311,1
9803,4388,1
9803,785,1
9803,3611,1
9803,4178,1
9803,22,1
9803,5396,1
9803,6186,1
9803,6105,1
9803,8344,1
9803,7924,1
9803,8490,1
9803,3555,1
9803,4277,1
9803,793,1
9803,5040,1
9803,2015,1
9803,4145,1
9803,7260,1
9803,2181,1
9803,6690,1
9803,8930,1
9803,1086,1
9803,3318,1
9803,9246,1
9803,6357,1
9803,8973,1
9803,26,1
9803,1983,1
9803,7311,1
9803,9549,1
10138,2611,1
10138,6165,1
10138,8814,1
10138,882,1
10138,6156,1
10138,8068,1
10138,9537,1
10138,7430,1
10138,3710,1
10138,8748,1
10138,18,1
10138,3418,1
10138,6026,1
10138,4825,1
10138,5550,1
10138,2228,1
10138,5592,1
10138,6950,1
10138,5622,1
10138,1305,1
10138,10045,1
10138,3551,1
10138,4984,1
10138,1526,1
10138,10281,1
10138,1369,1
10138,704,1
10138,2864,1
10138,7578,1
10138,8596,1
4956,9149,1
4956,8875,1
4956,4356,1
4956,6231,1
4956,9321,1
4956,1587,1
4956,4076,1
4956,908,1
4956,3733,1
4956,9268,1
4956,3241,1
4956,2191,1
4956,9557,1
4956,92,1
1161,1336,1
1161,9018,1
1161,4792,1
1161,8878,1
1161,9119,1
1161,6873,1
1161,288,1
1161,662,1
1161,4117,1
1161,7600,1
1161,520,1
1161,1655,1
3649,9684,1
3649,7728,1
3649,4751,1
3649,5108,1
3649,9167,1
3649,2371,1
3649,1169,1
3649,8909,1
3649,2799,1
3649,6212,1
3649,4868,1
3649,1924,1
3649,5537,1
3649,4615,1
3649,6632,1
3649,7679,1
3649,1502,1
3649,9749,1
3649,4751,1
3649,5108,1
3649,6663,1
3649,1428,1
3649,835,1
3649,979,1
3649,6185,1
3649,10020,1
3649,400,1
3649,5724,1
3649,7803,1
3649,4505,1
3649,98,1
3649,6663,1
3649,7727,1
3649,4119,1
3649,1725,1
3649,10020,1
3649,6015,1
3649,9237,1
3649,10020,1
3649,7753,1
3649,5918,1
3649,4047,1
3649,6015,1
3649,9237,1
3649,2755,1
3649,4034,1
3649,6743,1
3649,5355,1
3649,1483,1
5448,4178,1
5448,152,1
5448,6705,1
5448,6451,1
5448,8163,1
5448,5753,1
5448,4554,1
5448,9854,1
5448,4168,1
5448,1379,1
5448,3747,1
5448,8931,1
5448,1746,1
5448,7843,1
5448,4783,1
5448,7282,1
5448,504,1
5448,6301,1
5448,6416,1
5448,8832,1
5448,4169,1
5448,7521,1
5448,4022,1
5448,640,1
5448,4536,1
5448,2380,1
5448,25,1
5448,2165,1
5448,8529,1
5448,10303,1
5448,7211,1
5448,10360,1
5448,479,1
8496,1620,1
8496,3236,1
