,Id,Label,timeset,index,componentnumber,modularity_class,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,dg,closeness,between
5063,5063,fluorescence,,5063.0,0,6,2.7000000000000002e-05,0.0,6,0,6,0.263786,0.275498,3227.888778,0.00260592606891226,0.276193602888666,0.00260592606891226
5064,5064,cover-up,,5064.0,0,19,5.2000000000000004e-05,5.4000000000000005e-05,13,16,29,0.266225,0.278683,0.0,0.00202683138693176,0.278945396804476,0.00202683138693176
5065,5065,entrapment,,5065.0,0,4,0.0,5.7999999999999994e-05,0,22,22,0.0,0.0,0.0,0.000579094681980503,0.277558951023631,0.000579094681980503
5066,5066,weak-kneed,,5066.0,0,23,2.9999999999999997e-05,5.1e-05,15,17,32,0.257738,0.267475,0.0,0.00154425248528134,0.275464529544863,0.00154425248528134
5067,5067,coterie,,5067.0,0,3,6.8e-05,8.499999999999999e-05,13,17,30,0.273372,0.285942,0.0,0.00212334716726184,0.288213745740007,0.00212334716726184
5068,5068,cleared,,5068.0,0,5,0.00132,0.0,13,0,13,0.245216,0.255019,0.0,0.00164076826561142,0.265736083443953,0.00164076826561142
5069,5069,pointer,,5069.0,0,12,0.000166,0.0,9,0,9,0.270354,0.28234,0.0,0.00164076826561142,0.292142117921289,0.00164076826561142
5070,5070,lower,,5070.0,0,22,0.000791,0.0018679999999999999,67,100,167,0.0,0.0,0.0,0.00125470514429109,0.291688455476045,0.00125470514429109
5071,5071,power,,5071.0,0,4,0.00015800000000000002,0.000648,14,54,68,0.0,0.0,0.0,0.000868642022970755,0.28367899709074,0.000868642022970755
5072,5072,uninteresting,,5072.0,0,10,0.000335,0.0,14,0,14,0.310288,0.329369,176104.424774,0.00791429398706688,0.333334034009311,0.00791429398706688
5073,5073,famous,,5073.0,0,17,0.100691,0.10298399999999999,93,101,194,0.299098,0.317141,14513.853253,0.00521185213782453,0.336745712573766,0.00521185213782453
5074,5074,slammer,,5074.0,0,4,4.6e-05,0.0,7,0,7,0.0,0.0,0.0,0.00135122092462117,0.292539196263643,0.00135122092462117
5075,5075,overlay,,5075.0,0,19,7e-05,3.9e-05,11,10,21,0.323161,0.346511,60143.847738,0.00984460959366856,0.340429753057981,0.00984460959366856
5076,5076,detailed,,5076.0,0,12,8.1e-05,0.00028,12,19,31,0.0,0.0,0.0,0.000675610462310587,0.28734797418993,0.000675610462310587
5077,5077,dauntlessly,,5077.0,0,8,7.000000000000001e-06,0.0,6,0,6,0.235726,0.243808,203.278903,0.00106167358363092,0.283095983231046,0.00106167358363092
5078,5078,high-handed,,5078.0,0,12,0.001361,0.0,8,0,8,0.261265,0.271892,12622.930294,0.0017372840459415101,0.287916551921592,0.0017372840459415101
5079,5079,canon,,5079.0,0,4,2.9999999999999997e-05,0.0,7,0,7,0.0,0.0,0.0,0.000579094681980503,0.205735770507827,0.000579094681980503
5080,5080,streak,,5080.0,0,6,0.00044,0.000424,43,44,87,0.0,0.0,0.0,0.000772126242640671,0.273734710687331,0.000772126242640671
5081,5081,sapped,,5081.0,0,23,0.000164,0.000227,29,35,64,0.0,0.0,0.0,0.000675610462310587,0.274841621645975,0.000675610462310587
5082,5082,sickening,,5082.0,0,11,0.000974,0.000769,37,36,73,0.303958,0.320594,7481.281274,0.00415017855419361,0.320143220206091,0.00415017855419361
5083,5083,fearless,,5083.0,0,12,0.0017170000000000002,0.0017280000000000002,18,20,38,0.269614,0.282905,653.157667,0.00279895762957243,0.290091306996056,0.00279895762957243
5084,5084,ferment,,5084.0,0,1,0.00011499999999999999,0.0,10,0,10,0.274524,0.288781,2124.703892,0.00337805231155293,0.292829413720254,0.00337805231155293
5085,5085,extrapolate,,5085.0,0,9,1.9e-05,0.0,6,0,6,0.263949,0.275132,0.0,0.00193031560660167,0.275127076326247,0.00193031560660167
5086,5086,squeezing,,5086.0,0,25,0.000136,0.0,8,0,8,0.0,0.0,0.0,0.000965157803300839,0.278449186460314,0.000965157803300839
5087,5087,push,,5087.0,0,6,0.000487,0.0,38,0,38,0.0,0.0,0.0,0.000579094681980503,0.268331256747891,0.000579094681980503
5088,5088,quite,,5088.0,0,5,0.00066,0.000787,30,37,67,0.0,0.0,0.0,0.000772126242640671,0.286177886871207,0.000772126242640671
5089,5089,godforsaken,,5089.0,0,11,0.000496,0.0,35,0,35,0.0,0.0,0.0,0.0035710838722131,0.320490824136825,0.0035710838722131
5090,5090,consequence,,5090.0,0,9,6.1e-05,5e-05,21,41,62,0.287796,0.303552,12601.878263,0.00376411543287327,0.325089578528291,0.00376411543287327
5091,5091,volatile,,5091.0,0,14,6e-06,5e-06,17,19,36,0.0,0.0,0.0,0.00337805231155293,0.290990105513634,0.00337805231155293
5092,5092,border,,5092.0,0,9,5.6999999999999996e-05,5.2000000000000004e-05,27,29,56,0.266481,0.279833,19933.481498,0.00395714699353344,0.28539522406836,0.00395714699353344
5093,5093,respectably,,5093.0,0,18,0.001541,0.0,8,0,8,0.237451,0.246159,0.0,0.00183379982627159,0.248658668882243,0.00183379982627159
5094,5094,headstrong,,5094.0,0,12,9.300000000000001e-05,0.0,12,0,12,0.271269,0.28445,2505.428244,0.00212334716726184,0.288350500057233,0.00212334716726184
5095,5095,acumen,,5095.0,0,24,3e-06,5e-06,9,12,21,0.0,0.0,0.0,0.000772126242640671,0.28567143336054,0.000772126242640671
5096,5096,vitiated,,5096.0,0,11,4.8e-05,0.0,11,0,11,0.0,0.0,0.0,0.00106167358363092,0.286415905629347,0.00106167358363092
5097,5097,defy,,5097.0,0,3,0.001219,0.0,7,0,7,0.228226,0.236087,0.0,0.001158189363961,0.24123246896863,0.001158189363961
5098,5098,hurtling,,5098.0,0,8,0.000148,0.0,17,0,17,0.0,0.0,0.0,0.000965157803300839,0.279844562560624,0.000965157803300839
5099,5099,stock,,5099.0,0,10,0.010235,0.010492,119,156,275,0.0,0.0,0.0,0.000675610462310587,0.282091082545137,0.000675610462310587
5100,5100,severe,,5100.0,0,12,0.00075,0.000687,79,92,171,0.0,0.0,0.0,0.00144773670495125,0.275237024538446,0.00144773670495125
5101,5101,penurious,,5101.0,0,23,0.00139,0.001519,17,40,57,0.325594,0.349528,376498.945656,0.014959945951163,0.347904418792745,0.014959945951163
5102,5102,monstrosity,,5102.0,0,1,0.000171,0.0,9,0,9,0.30104,0.320243,86070.458724,0.00752823086574654,0.321838682743008,0.00752823086574654
5103,5103,downy,,5103.0,0,14,4e-06,1.4000000000000001e-05,3,4,7,0.282903,0.298197,22693.154796,0.00405366277386352,0.30954372182923,0.00405366277386352
5104,5104,foray,,5104.0,0,6,8e-06,0.000322,6,36,42,0.0,0.0,0.0,0.000675610462310587,0.280034200261589,0.000675610462310587
5105,5105,wicked,,5105.0,0,25,0.015538,0.016486,100,136,236,0.180479,0.184728,8.755532,0.000482578901650419,0.256200320306779,0.000482578901650419
5106,5106,crush,,5106.0,0,3,0.001506,0.0016350000000000002,54,74,128,0.279448,0.293329,50070.747241,0.00366759965254319,0.300643765563267,0.00366759965254319
5107,5107,hive,,5107.0,0,3,2.5e-05,0.002091,4,76,80,0.32157,0.344481,224525.456962,0.0126435672232409,0.339534680252754,0.0126435672232409
5108,5108,mysterious,,5108.0,0,11,6.2e-05,0.0,12,0,12,0.321177,0.339993,170259.977705,0.00704565196409612,0.343885950204732,0.00704565196409612
5109,5109,potshot,,5109.0,0,6,0.000139,0.000162,11,31,42,0.311353,0.329755,2383.632167,0.00733519930508638,0.338068055762641,0.00733519930508638
5110,5110,lair,,5110.0,0,3,1.3000000000000001e-05,2.7000000000000002e-05,8,13,21,0.0,0.0,0.0,0.000868642022970755,0.26831731854792,0.000868642022970755
5111,5111,underground,,5111.0,0,24,8e-06,0.0,6,0,6,0.288192,0.3035,11561.866295,0.00308850497056268,0.304704961393616,0.00308850497056268
5112,5112,intimate,,5112.0,0,3,0.000154,0.00015,21,37,58,0.257576,0.268523,8060.951463,0.001158189363961,0.276009129469692,0.001158189363961
5113,5113,determinate,,5113.0,0,11,0.000172,0.0,12,0,12,0.0,0.0,0.0,0.000386063121320335,0.236278055897232,0.000386063121320335
5114,5114,bomb,,5114.0,0,6,0.001007,0.001109,98,122,220,0.27791,0.291041,43620.679655,0.00395714699353344,0.313070751115202,0.00395714699353344
5115,5115,explore,,5115.0,0,4,2.1e-05,0.0,6,0,6,0.0,0.0,0.0,0.001158189363961,0.296945236298197,0.001158189363961
5116,5116,present,,5116.0,0,8,0.000304,0.000195,13,19,32,0.320354,0.343734,205351.399317,0.01158189363961,0.337229368893441,0.01158189363961
5117,5117,sappy,,5117.0,0,10,0.000799,0.000884,38,55,93,0.0,0.0,0.0,0.000482578901650419,0.256193966920039,0.000482578901650419
5118,5118,pernicious,,5118.0,0,11,0.000304,0.0,8,0,8,0.269841,0.281403,12588.305992,0.00212334716726184,0.309321288543087,0.00212334716726184
5119,5119,dust,,5119.0,0,6,0.00040599999999999995,0.000404,30,41,71,0.276479,0.29263,22213.382899,0.0054048836984847,0.291853260524622,0.0054048836984847
5120,5120,belly,,5120.0,0,6,0.0018030000000000001,0.0018800000000000002,38,46,84,0.0,0.0,0.0,0.000772126242640671,0.277179161731341,0.000772126242640671
5121,5121,ninny,,5121.0,0,10,0.01023,0.010395999999999999,94,106,200,0.296915,0.313929,17654.594061,0.00405366277386352,0.313564868305174,0.00405366277386352
5122,5122,focused,,5122.0,0,5,0.000126,0.000132,8,14,22,0.302818,0.319481,66299.318043,0.00463275745584403,0.328114772154309,0.00463275745584403
5123,5123,elevation,,5123.0,0,9,0.000103,0.00018,12,19,31,0.297934,0.31681,6505.287962,0.00945854647234822,0.312975907057183,0.00945854647234822
5124,5124,rasping,,5124.0,0,11,2.1e-05,0.0,6,0,6,0.25365,0.264042,2768.291005,0.00135122092462117,0.279700609596344,0.00135122092462117
5125,5125,fig,,5125.0,0,0,0.00029,0.0,8,0,8,0.262241,0.273142,2680.948098,0.00183379982627159,0.293812118652254,0.00183379982627159
5126,5126,pretend,,5126.0,0,24,0.0029530000000000003,0.003171,41,52,93,0.0,0.0,0.0,0.000579094681980503,0.262361828378255,0.000579094681980503
5127,5127,seize,,5127.0,0,4,0.000303,0.00028399999999999996,47,60,107,0.0,0.0,0.0,0.000772126242640671,0.295450616754384,0.000772126242640671
5128,5128,espouser,,5128.0,0,3,2e-06,0.0,8,0,8,0.288899,0.304489,55005.925365,0.00501882057716436,0.315836799634685,0.00501882057716436
5129,5129,furnish,,5129.0,0,3,0.000202,0.0,13,0,13,0.302568,0.320726,21431.673369,0.00530836791815461,0.319727089503917,0.00530836791815461
5130,5130,ragbag,,5130.0,0,1,3.9e-05,0.0,14,0,14,0.0,0.0,0.0,0.000772126242640671,0.230135700163742,0.000772126242640671
5131,5131,benign,,5131.0,0,23,0.000101,0.000146,9,14,23,0.0,0.0,0.0,0.001158189363961,0.289603389567756,0.001158189363961
5132,5132,stateliness,,5132.0,0,3,5.6000000000000006e-05,0.0,6,0,6,0.0,0.0,0.0,0.00135122092462117,0.268659221824792,0.00135122092462117
5133,5133,alien,,5133.0,0,17,1.2e-05,1.4000000000000001e-05,6,10,16,0.271622,0.283701,2856.081735,0.00135122092462117,0.287676033527806,0.00135122092462117
5134,5134,toughened,,5134.0,0,12,0.00010700000000000001,0.00011399999999999999,14,20,34,0.0,0.0,0.0,0.000579094681980503,0.262388482362293,0.000579094681980503
5135,5135,escalate,,5135.0,0,9,0.00321,0.0033090000000000003,33,37,70,0.226852,0.23477,8183.023309,0.00106167358363092,0.26845676574203,0.00106167358363092
5136,5136,impassive,,5136.0,0,12,4.9e-05,0.0,6,0,6,0.259578,0.27185,1576.432182,0.00135122092462117,0.276578098574427,0.00135122092462117
5137,5137,temperate,,5137.0,0,18,5.2000000000000004e-05,9.9e-05,7,10,17,0.284972,0.299819,3196.842845,0.00337805231155293,0.318770147676589,0.00337805231155293
5138,5138,oppression,,5138.0,0,11,2.9999999999999997e-05,3.5e-05,10,27,37,0.0,0.0,0.0,0.000482578901650419,0.259182682289276,0.000482578901650419
5139,5139,score,,5139.0,0,6,0.001465,0.001604,21,40,61,0.247417,0.256638,402.486138,0.000965157803300839,0.274987934628299,0.000965157803300839
5140,5140,despondence,,5140.0,0,11,2.9999999999999997e-05,3.5e-05,12,31,43,0.235223,0.244375,0.0,0.00260592606891226,0.250673858152781,0.00260592606891226
5141,5141,easily,,5141.0,0,21,0.000529,0.000521,24,26,50,0.297838,0.314101,45214.874581,0.00386063121320335,0.328198161130013,0.00386063121320335
5142,5142,bitterness,,5142.0,0,24,4.3e-05,0.0,7,0,7,0.235228,0.244424,106.63308,0.00270244184924235,0.250679940698111,0.00270244184924235
5143,5143,tried-and-true,,5143.0,0,18,0.000192,0.0,6,0,6,0.259558,0.271474,8068.282034,0.00250941028858218,0.272586324961756,0.00250941028858218
5144,5144,motive,,5144.0,0,1,0.000136,0.00023999999999999998,15,62,77,0.0,0.0,0.0,0.000579094681980503,0.277797782033681,0.000579094681980503
5145,5145,pitch,,5145.0,0,6,0.001549,0.0016870000000000001,54,84,138,0.0,0.0,0.0,0.000579094681980503,0.277633541588524,0.000579094681980503
5146,5146,equivocal,,5146.0,0,11,9.7e-05,0.0,12,0,12,0.301031,0.319474,35504.453012,0.00588746260013512,0.319312039193007,0.00588746260013512
5147,5147,sophisticate,,5147.0,0,12,2.1e-05,0.0,6,0,6,0.312693,0.331927,94784.021613,0.00762474664607663,0.338533332767001,0.00762474664607663
5148,5148,tagging,,5148.0,0,25,0.002111,0.0,13,0,13,0.0,0.0,0.0,0.001158189363961,0.285979839890673,0.001158189363961
5149,5149,hinder,,5149.0,0,4,2.6000000000000002e-05,0.0,6,0,6,0.0,0.0,0.0,0.000579094681980503,0.277082518869533,0.000579094681980503
5150,5150,overflow,,5150.0,0,6,0.00011,0.000122,24,41,65,0.0,0.0,0.0,0.001158189363961,0.295890640585724,0.001158189363961
5151,5151,magnificent,,5151.0,0,17,0.004727,0.004779,19,21,40,0.0,0.0,0.0,0.000579094681980503,0.270558917767928,0.000579094681980503
5152,5152,impacted,,5152.0,0,11,3.1e-05,0.0,7,0,7,0.277963,0.292428,30977.686439,0.00395714699353344,0.295188916968128,0.00395714699353344
5153,5153,commit,,5153.0,0,9,0.000259,0.0,16,0,16,0.271026,0.283678,74.127542,0.00212334716726184,0.283127016800969,0.00212334716726184
5154,5154,progressive,,5154.0,0,23,0.0012779999999999998,0.001318,9,14,23,0.0,0.0,0.0,0.000675610462310587,0.272234359694605,0.000675610462310587
5155,5155,pullulate,,5155.0,0,6,4.6e-05,0.0,10,0,10,0.0,0.0,0.0,0.00154425248528134,0.305904942439019,0.00154425248528134
5156,5156,nightmarish,,5156.0,0,11,0.002141,0.002168,21,21,42,0.265226,0.276854,1771.118298,0.00125470514429109,0.284601149202495,0.00125470514429109
5157,5157,grasping,,5157.0,0,9,0.000176,0.0,10,0,10,0.0,0.0,0.0,0.000965157803300839,0.273531777808535,0.000965157803300839
5158,5158,nonpartisan,,5158.0,0,18,8.7e-05,0.000152,12,14,26,0.273966,0.286687,3.811469,0.00212334716726184,0.284100256188828,0.00212334716726184
5159,5159,poke,,5159.0,0,6,0.002948,0.00281,118,126,244,0.0,0.0,0.0,0.000772126242640671,0.27201215682071,0.000772126242640671
5160,5160,fitting,,5160.0,0,18,0.00045999999999999996,0.0,21,0,21,0.257712,0.267682,0.0,0.00135122092462117,0.275898563654708,0.00135122092462117
5161,5161,ding-a-ling,,5161.0,0,10,0.001419,0.0,16,0,16,0.328326,0.35193,165424.889938,0.0125470514429109,0.34562315466363,0.0125470514429109
5162,5162,unworried,,5162.0,0,16,0.001279,0.0,6,0,6,0.0,0.0,0.0,0.0017372840459415101,0.301354113413761,0.0017372840459415101
5163,5163,envoy,,5163.0,0,4,1.7e-05,0.0,6,0,6,0.0,0.0,0.0,0.00154425248528134,0.27065815342024,0.00154425248528134
5164,5164,unfamiliar,,5164.0,0,10,6.3e-05,0.0,7,0,7,0.0,0.0,0.0,0.000579094681980503,0.284663885044929,0.000579094681980503
5165,5165,evildoer,,5165.0,0,13,0.000294,0.0,12,0,12,0.0,0.0,0.0,0.000386063121320335,0.237309268986322,0.000386063121320335
5166,5166,term,,5166.0,0,6,2.9999999999999997e-05,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.257336265532072,0.000675610462310587
5167,5167,self-possessed,,5167.0,0,16,0.001279,0.0,6,0,6,0.0,0.0,0.0,0.001158189363961,0.294683716014906,0.001158189363961
5168,5168,cooking,,5168.0,0,24,0.000324,0.0,6,0,6,0.0,0.0,0.0,0.000772126242640671,0.276385717008228,0.000772126242640671
5169,5169,mix,,5169.0,0,3,9.1e-05,4.6e-05,28,31,59,0.0,0.0,0.0,0.000579094681980503,0.284663885044929,0.000579094681980503
5170,5170,cavern,,5170.0,0,3,5e-06,0.0,5,5,10,0.0,0.0,0.0,0.000579094681980503,0.283710158621699,0.000579094681980503
5171,5171,titan,,5171.0,0,25,0.000487,0.0,6,0,6,0.249089,0.258693,35517.217367,0.00424669433452369,0.295916066568818,0.00424669433452369
5172,5172,blithe,,5172.0,0,8,0.00028900000000000003,0.000273,14,26,40,0.202086,0.206875,15267.487399,0.000579094681980503,0.240737794567054,0.000579094681980503
5173,5173,homage,,5173.0,0,18,6.8e-05,0.00010800000000000001,13,17,30,0.0,0.0,0.0,0.000579094681980503,0.264328669431239,0.000579094681980503
5174,5174,capture,,5174.0,0,4,0.000241,0.000199,36,38,74,0.255114,0.266746,3178.019122,0.00202683138693176,0.267241495060545,0.00202683138693176
5175,5175,steal,,5175.0,0,24,0.000139,0.0,13,0,13,0.227159,0.23631,651.658422,0.00154425248528134,0.279450937705931,0.00154425248528134
5176,5176,coalition,,5176.0,0,3,5.5e-05,6.3e-05,17,20,37,0.293944,0.309942,7227.558543,0.00386063121320335,0.312994871271262,0.00386063121320335
5177,5177,caper,,5177.0,0,24,3.3e-05,0.0,8,0,8,0.0,0.0,0.0,0.00125470514429109,0.29680021018302,0.00125470514429109
5178,5178,bop,,5178.0,0,6,0.001628,0.001492,101,96,197,0.26446,0.276395,2976.562666,0.00183379982627159,0.289311426140484,0.00183379982627159
5179,5179,overmatch,,5179.0,0,13,0.000405,0.0,13,0,13,0.0,0.0,0.0,0.000579094681980503,0.271077161870603,0.000579094681980503
5180,5180,elliptical,,5180.0,0,4,9.499999999999999e-05,0.000102,25,37,62,0.310683,0.330722,1461.932543,0.00733519930508638,0.326424901767846,0.00733519930508638
5181,5181,plat,,5181.0,0,3,5.9e-05,0.0,12,0,12,0.0,0.0,0.0,0.00125470514429109,0.309701472391947,0.00125470514429109
5182,5182,bouleversement,,5182.0,0,1,8e-06,3.2e-05,7,9,16,0.266967,0.280101,40868.599539,0.0035710838722131,0.28580578515646,0.0035710838722131
5183,5183,assuage,,5183.0,0,16,4.5e-05,6.2e-05,9,13,22,0.0,0.0,0.0,0.000772126242640671,0.280262105041793,0.000772126242640671
5184,5184,riled,,5184.0,0,8,0.0019199999999999998,0.002116,37,47,84,0.234544,0.243671,0.0,0.000868642022970755,0.253820984621163,0.000868642022970755
5185,5185,bedfellow,,5185.0,0,3,0.0,2e-06,4,6,10,0.244258,0.253027,2598.747465,0.00135122092462117,0.278194251293908,0.00135122092462117
5186,5186,swats,,5186.0,0,10,3.7e-05,0.0,10,0,10,0.277775,0.292492,4569.170392,0.00366759965254319,0.30618599674137,0.00366759965254319
5187,5187,frazzled,,5187.0,0,14,5.5e-05,0.0,10,0,10,0.208536,0.214483,0.0,0.000579094681980503,0.225450019990628,0.000579094681980503
5188,5188,shock,,5188.0,0,6,0.00062,0.0,25,0,25,0.0,0.0,0.0,0.000579094681980503,0.265027108490048,0.000579094681980503
5189,5189,admonition,,5189.0,0,0,2.3e-05,1.3000000000000001e-05,10,14,24,0.0,0.0,0.0,0.000965157803300839,0.272055135515104,0.000965157803300839
5190,5190,pact,,5190.0,0,4,2e-05,0.0,9,0,9,0.0,0.0,0.0,0.00212334716726184,0.302572098056776,0.00212334716726184
5191,5191,ribbon,,5191.0,0,3,0.000102,0.0,9,0,9,0.253675,0.264057,3483.541245,0.00125470514429109,0.264247537242955,0.00125470514429109
5192,5192,refine,,5192.0,0,20,0.000411,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.269922707740256,0.000772126242640671
5193,5193,promotion,,5193.0,0,9,9.7e-05,0.0,10,0,10,0.0,0.0,0.0,0.000868642022970755,0.276652162816339,0.000868642022970755
5194,5194,donnybrook,,5194.0,0,1,1.3000000000000001e-05,0.0,8,0,8,0.0,0.0,0.0,0.000772126242640671,0.277641002850055,0.000772126242640671
5195,5195,skirting,,5195.0,0,9,0.00010700000000000001,0.000156,28,45,73,0.0,0.0,0.0,0.000965157803300839,0.27457865026048,0.000965157803300839
5196,5196,narrow-minded,,5196.0,0,23,6.6e-05,0.0,8,0,8,0.0,0.0,0.0,0.000675610462310587,0.266277171917381,0.000675610462310587
5197,5197,exercising,,5197.0,0,14,2.3e-05,0.0,11,0,11,0.282911,0.298317,31886.444568,0.00337805231155293,0.308877379617023,0.00337805231155293
5198,5198,option,,5198.0,0,3,0.0014199999999999998,0.0,8,0,8,0.0,0.0,0.0,0.000579094681980503,0.270155637040102,0.000579094681980503
5199,5199,betide,,5199.0,0,9,0.000165,0.001289,9,15,24,0.0,0.0,0.0,0.00106167358363092,0.247520765634447,0.00106167358363092
5200,5200,upend,,5200.0,0,13,0.000463,0.0,16,0,16,0.0,0.0,0.0,0.000772126242640671,0.290009873285533,0.000772126242640671
5201,5201,devolution,,5201.0,0,22,0.000118,0.000129,13,15,28,0.299308,0.313836,0.0,0.00135122092462117,0.317408802877306,0.00135122092462117
5202,5202,correspond,,5202.0,0,9,0.000101,0.0,11,0,11,0.0,0.0,0.0,0.00154425248528134,0.313764858046849,0.00154425248528134
5203,5203,torture,,5203.0,0,1,0.000132,0.000148,37,43,80,0.24494,0.254396,0.0,0.00154425248528134,0.272234359694605,0.00154425248528134
5204,5204,means,,5204.0,0,3,0.001254,0.0014990000000000001,15,20,35,0.0,0.0,0.0,0.00106167358363092,0.299085800360447,0.00106167358363092
5205,5205,satisfaction,,5205.0,0,9,1.2e-05,0.000139,9,25,34,0.269041,0.282211,38788.766795,0.00405366277386352,0.311081653599836,0.00405366277386352
5206,5206,helter-skelter,,5206.0,0,1,0.00044100000000000004,0.000505,33,76,109,0.279159,0.292025,26541.687482,0.00202683138693176,0.293828831514521,0.00202683138693176
5207,5207,forefather,,5207.0,0,15,0.0,1e-06,5,7,12,0.243712,0.253442,11165.890141,0.00241289450825209,0.290238002979367,0.00241289450825209
5208,5208,trawler,,5208.0,0,19,9e-06,1.3000000000000001e-05,21,42,63,0.304645,0.324516,137077.210253,0.00733519930508638,0.323876785881578,0.00733519930508638
5209,5209,rent,,5209.0,0,6,6.8e-05,0.0,12,0,12,0.170302,0.173575,0.0,0.000675610462310587,0.223518427435105,0.000675610462310587
5210,5210,swagger,,5210.0,0,24,0.001225,0.0,6,0,6,0.255368,0.267259,547.714977,0.00405366277386352,0.275596801900724,0.00405366277386352
5211,5211,expostulation,,5211.0,0,0,5.6999999999999996e-05,0.0,7,0,7,0.0,0.0,0.0,0.001158189363961,0.291063890123699,0.001158189363961
5212,5212,ounce,,5212.0,0,6,0.000407,0.0,37,0,37,0.0,0.0,0.0,0.000482578901650419,0.287036611359484,0.000482578901650419
5213,5213,good-tempered,,5213.0,0,18,0.000155,0.0,6,0,6,0.0,0.0,0.0,0.000675610462310587,0.27285269830839,0.000675610462310587
5214,5214,souse,,5214.0,0,6,0.000174,0.0,10,0,10,0.0,0.0,0.0,0.0035710838722131,0.314500341442679,0.0035710838722131
5215,5215,one-sided,,5215.0,0,20,8e-06,1e-06,7,4,11,0.0,0.0,0.0,0.000579094681980503,0.262175402006105,0.000579094681980503
5216,5216,enfeeblement,,5216.0,0,22,2.8999999999999997e-05,0.0,7,0,7,0.0,0.0,0.0,0.000868642022970755,0.288931136482005,0.000868642022970755
5217,5217,comprehensive,,5217.0,0,5,0.001684,0.001907,35,39,74,0.205513,0.210713,0.0,0.000772126242640671,0.248652684029329,0.000772126242640671
5218,5218,know,,5218.0,0,4,0.00021,0.001422,34,50,84,0.0,0.0,0.0,0.000675610462310587,0.25589571277248,0.000675610462310587
5219,5219,assemblage,,5219.0,0,3,0.000242,0.0,21,0,21,0.273922,0.287835,31948.381793,0.00337805231155293,0.29549286986015,0.00337805231155293
5220,5220,personality,,5220.0,0,6,0.000379,0.0,43,0,43,0.30289,0.320349,19466.360703,0.00443972589518386,0.316117062392539,0.00443972589518386
5221,5221,rotund,,5221.0,0,9,9.2e-05,0.00032900000000000003,19,26,45,0.0,0.0,0.0,0.0017372840459415101,0.286590704506507,0.0017372840459415101
5222,5222,keelhaul,,5222.0,0,6,0.000192,0.0,9,0,9,0.0,0.0,0.0,0.00395714699353344,0.314156050358843,0.00395714699353344
5223,5223,void,,5223.0,0,5,0.000248,0.001444,26,56,82,0.264672,0.275957,5529.023141,0.00241289450825209,0.293603368177184,0.00241289450825209
5224,5224,consistently,,5224.0,0,25,0.00020899999999999998,0.0,10,0,10,0.0,0.0,0.0,0.00250941028858218,0.287435916644888,0.00250941028858218
5225,5225,guaranty,,5225.0,0,13,2.2e-05,0.0,7,0,7,0.0,0.0,0.0,0.000868642022970755,0.274870871785302,0.000868642022970755
5226,5226,embarrassed,,5226.0,0,23,3.2e-05,0.000277,11,59,70,0.304301,0.321133,71027.026568,0.00472927323617411,0.324385258604954,0.00472927323617411
5227,5227,introducer,,5227.0,0,15,1e-06,1.4000000000000001e-05,6,8,14,0.0,0.0,0.0,0.000965157803300839,0.256403795196331,0.000965157803300839
5228,5228,whine,,5228.0,0,0,0.000341,0.0,30,0,30,0.0,0.0,0.0,0.000675610462310587,0.272593517402849,0.000675610462310587
5229,5229,bosh,,5229.0,0,13,0.000262,0.0,20,0,20,0.287449,0.303938,30429.369841,0.00559791525914487,0.32252190671986,0.00559791525914487
5230,5230,openhanded,,5230.0,0,5,2.8000000000000003e-05,0.0,6,0,6,0.18441,0.188862,0.0,0.000772126242640671,0.222268109209349,0.000772126242640671
5231,5231,crusader,,5231.0,0,12,4.3e-05,0.0,6,0,6,0.0,0.0,0.0,0.00212334716726184,0.280696147698697,0.00212334716726184
5232,5232,uncivil,,5232.0,0,12,0.000195,0.0,11,0,11,0.0,0.0,0.0,0.00193031560660167,0.298489547139654,0.00193031560660167
5233,5233,presuppose,,5233.0,0,4,7.000000000000001e-06,7.000000000000001e-06,6,8,14,0.0,0.0,0.0,0.000579094681980503,0.267643049638615,0.000579094681980503
5234,5234,speeding,,5234.0,0,8,0.000148,0.0,14,0,14,0.0,0.0,0.0,0.000579094681980503,0.25073469689223,0.000579094681980503
5235,5235,vaporize,,5235.0,0,6,0.000138,0.0,9,0,9,0.0,0.0,0.0,0.000965157803300839,0.268778045010031,0.000965157803300839
5236,5236,steely,,5236.0,0,12,0.000145,0.000162,15,18,33,0.239992,0.247775,0.0,0.000772126242640671,0.254627996846439,0.000772126242640671
5237,5237,gets,,5237.0,0,7,2e-06,0.001623,12,61,73,0.0,0.0,0.0,0.00135122092462117,0.274885499189808,0.00135122092462117
5238,5238,skylark,,5238.0,0,24,3.2e-05,0.0,6,0,6,0.0,0.0,0.0,0.000868642022970755,0.283811480894771,0.000868642022970755
5239,5239,mealymouthed,,5239.0,0,24,2.3e-05,0.0,8,0,8,0.276136,0.288562,5371.549656,0.00183379982627159,0.29358668095287,0.00183379982627159
5240,5240,sit,,5240.0,0,9,2.9999999999999997e-05,5e-05,4,8,12,0.284568,0.2978,58515.48142,0.00472927323617411,0.328814466279976,0.00472927323617411
